ts_index,bias,mad,mape,mse,sae,f1,recall,model_name
0,-2.808502456023041,288.5932009541919,0.39679391504215356,134997.22968680187,484836.5776030424,0.6666666666666666,1.0,naive_predictor
1,0.5079069068915176,192.25626345788115,0.7709755086722938,118139.37185028437,322990.5226092403,0.5,0.5,naive_predictor
2,0.1545690372008826,237.17347862901184,1.957798030381021,94525.15694357842,398451.44409673987,0.5454545454545454,0.6,naive_predictor
3,-1.6452994898706665,225.39171926495112,0.38447567725792897,83345.76195390217,378658.0883651179,0.6153846153846154,0.8,naive_predictor
4,1.5519253620426552,121.70297638904933,0.43802401103453364,27013.958166849865,204461.00033360286,0.5714285714285715,0.6666666666666666,naive_predictor
5,0.9092119660684242,147.13931811420736,2.0825116941590625,50294.32404236936,247194.05443186834,0.39130434782608703,0.75,naive_predictor
6,-0.898540635583487,218.01703234705337,0.5695540977486606,92877.14625948362,366268.61434304964,0.6382978723404255,0.9375,naive_predictor
7,1.634994717593749,115.03441947041324,1.5388614466968158,26251.70870086201,193257.82471029426,0.6,0.75,naive_predictor
8,-1.074071006706762,369.8369175035307,1.8884680443128496,221279.43478059856,621326.0214059316,0.6666666666666666,1.0,naive_predictor
9,-0.9405770139060033,240.897736071536,0.8190214748953191,121346.52107098443,404708.19660018047,0.6666666666666666,1.0,naive_predictor
10,0.12823291484291957,165.04016925722763,1.6886045957621592,47043.05641782009,277267.48435214243,0.6249999999999999,0.9090909090909091,naive_predictor
11,0.4177396290952813,199.6613413621974,1.4200090191827195,97468.8598399883,335431.0534884916,0.5882352941176471,0.9090909090909091,naive_predictor
12,0.6831229160675116,56.752560419933765,0.1853011994602761,5172.06268344709,95344.30150548872,0.5714285714285714,0.8,naive_predictor
13,0.17277333960435268,146.9444331102244,1.0136180003778044,39501.44216277519,246866.647625177,0.5714285714285714,0.8,naive_predictor
14,0.16302179757582405,78.97401802994949,2.0901413931075012,12006.622843929214,132676.35029031514,0.0,0.0,naive_predictor
15,2.1010311803503616,248.3051962462357,1.3433025862626031,99922.41924830641,417152.729693676,0.6666666666666666,1.0,naive_predictor
16,1.3230190446085421,168.80847274046408,0.5511264188000594,63000.49064499242,283598.23420397966,0.625,0.7692307692307693,naive_predictor
17,0.25451982398645684,244.37043742440073,2.2605609855542643,96470.773480141,410542.33487299323,0.5454545454545454,1.0,naive_predictor
18,0.14756407075491237,278.4942766589559,1.8913373768414363,145534.45762981602,467870.38478704594,0.2666666666666667,1.0,naive_predictor
19,-1.4012001467495332,150.92332840493586,2.5537801241979055,59426.5268117185,253551.19172029223,0.4444444444444444,0.5714285714285714,naive_predictor
20,-1.178115599402188,68.01161989784022,0.07302478080822575,10057.489424769654,114259.52142837156,0.4848484848484849,0.6153846153846154,naive_predictor
21,1.2201720750601202,176.74470255659622,0.6851201562974556,73096.62862289298,296931.1002950817,0.37499999999999994,0.3,naive_predictor
22,-2.036806936553379,193.45454053640023,1.3859461507870035,89864.59437347733,325003.62810115237,0.2962962962962963,0.36363636363636365,naive_predictor
23,1.9915783871793256,125.38172040649789,0.3366425843735406,28541.43429977345,210641.29028291645,0.5714285714285715,0.6666666666666666,naive_predictor
24,1.3494600231314169,145.8551118656007,1.7015394890419924,34447.63518232575,245036.58793420915,0.5714285714285715,1.0,naive_predictor
25,-0.8535728882009529,145.72183263147832,1.0950874342761265,30466.468585942042,244812.6788208836,0.6666666666666666,1.0,naive_predictor
26,1.1022652753784852,301.03263642039417,1.414161600403562,175250.913996661,505734.8291862622,0.6666666666666666,1.0,naive_predictor
27,0.0839251565924443,176.10094865597813,0.5679511928093091,70296.88526872898,295849.59374204325,0.0,0.0,naive_predictor
28,-0.8811581664120763,121.37308695032074,0.5730790815057395,25753.18781602748,203906.78607653885,0.5945945945945946,0.7857142857142857,naive_predictor
29,-1.1322700643083472,145.2433794416876,0.43668376063681724,59734.29289983225,244008.87746203516,0.047619047619047616,0.3333333333333333,naive_predictor
30,0.13210776249637352,157.80397620475637,1.9301957464559627,42353.599862174626,265110.6800239907,0.5454545454545454,0.75,naive_predictor
31,0.7243664178742714,159.03986973705827,1.100964099980312,37886.639897915426,267186.98115825787,0.6666666666666666,1.0,naive_predictor
32,-0.9597622938990741,33.741421444551605,0.17473787127011461,1939.7592558314143,56685.58802684669,0.6666666666666666,1.0,naive_predictor
33,0.24781283378183572,243.31877475909658,2.4921060245334803,129856.09253925603,408775.54159528227,0.6666666666666666,1.0,naive_predictor
34,0.6388715717761553,132.31842437120113,4.606503520593835,42144.144599057974,222294.95294361791,0.4848484848484849,0.6153846153846154,naive_predictor
35,-0.6138168022969201,334.0370305801151,1.9135443868389654,212463.7203106827,561182.2113745933,0.6285714285714286,0.8461538461538461,naive_predictor
36,1.2584345732004947,144.46175204359818,0.7754663068879883,40478.33161648706,242695.74343324496,0.5263157894736842,0.8333333333333334,naive_predictor
37,0.911732734825783,77.75974532449214,1.1232235333735008,9309.554921581866,130636.3721451468,0.7000000000000001,1.0,naive_predictor
38,1.8076905780566157,256.1179793076389,2.6871677764557598,97806.65163056804,430278.20523683337,0.6666666666666666,1.0,naive_predictor
39,0.07477979198465574,205.41260879957397,2.168086224294056,56977.19570395492,345093.1827832843,0.6666666666666666,1.0,naive_predictor
40,-0.2570654316697779,168.24486520083266,2.061415165018299,49681.65835748151,282651.3735373989,0.4444444444444444,0.6666666666666666,naive_predictor
41,-0.13347177680227018,324.87757623071263,2.02308530875001,228249.49729502157,545794.3280675972,0.47058823529411764,0.5,naive_predictor
42,0.02780595898022717,36.95455569630168,1.8456019894956455,2286.5598351969575,62083.653569786824,0.6666666666666666,1.0,naive_predictor
43,-1.3153483431147581,56.54399721971914,0.8247334333361767,10394.114801486976,94993.91532912815,0.5,0.5,naive_predictor
44,-0.13738315728694298,242.7890348956603,1.2122351557251112,108645.15552599558,407885.57862470933,0.5333333333333333,0.6153846153846154,naive_predictor
45,0.3524025521044915,127.3036084148713,3.1745038157479994,63581.23743544524,213870.0621369838,0.2285714285714286,0.5714285714285714,naive_predictor
46,-1.3697679151683564,198.05669602089097,0.2777994855105674,68283.22456941282,332735.2493150968,0.6666666666666666,1.0,naive_predictor
47,0.7785749956932936,374.84163545192297,1.3011992660630087,271077.1686275779,629733.9475592306,0.6153846153846154,0.8,naive_predictor
48,0.08333068230943418,216.23624983179,1.514527424963437,81584.2302086239,363276.8997174072,0.6923076923076924,1.0,naive_predictor
49,-1.811001780405325,181.11400690065915,0.46197097559777106,52460.78776068346,304271.5315931074,0.6666666666666666,1.0,naive_predictor
50,-0.22363029864187722,65.62921862647634,1.4232312613542892,6381.481293151415,110257.08729248025,0.0,0.0,naive_predictor
51,-0.7782116894214037,181.50496524934087,1.6421517147521074,45804.63718978768,304928.3416188927,0.6666666666666666,1.0,naive_predictor
52,0.1672452854880478,258.2971823064149,3.8140077612937477,130642.18418378843,433939.26627477707,0.6666666666666666,1.0,naive_predictor
53,-0.18699770939274404,90.96194351962723,2.803212683933701,13854.405212417772,152816.06511297374,0.6666666666666667,0.8888888888888888,naive_predictor
54,3.0984626730424703,76.61745298081672,0.11913582286408436,11480.444605667386,128717.32100777209,0.6818181818181819,1.0,naive_predictor
55,-0.5651946760774675,322.83683209880024,2.2842285232491655,212694.62616091102,542365.8779259844,0.6060606060606061,0.7692307692307693,naive_predictor
56,-0.7544071839425571,95.98064444751657,0.4422470295897324,16730.98760844796,161247.48267182783,0.5,1.0,naive_predictor
