ts_index,periodicity,trend_score,seasonality_score,nonlinearity,skew,kurtosis,hurst,lyapunov
55,25.0,-1.5375097308701178,-0.5064228281441847,0.9590890964720328,-0.05175314392342977,-0.09853093496550525,0.20502261722984494,0.011107035072482018
56,25.0,-0.018484054172398956,-40.59069229107539,1.029864972497708,0.005219298047203107,-1.1627465996818858,0.38951342021843444,-0.0005998418788714385
57,37.0,-2.8314895314169477,-0.09797209286220232,1.0123499469594828,-0.08608588148372578,-0.01770125403509404,0.20361145806560724,0.025780022016684553
58,25.0,-0.364831878042414,-2.6818504439358852,0.9686042876439962,-0.003971587997410879,-0.6423928904582841,0.22569801464279457,0.0004684037301911246
59,25.0,-0.061332754098464726,-13.428093406654959,0.8392141605805494,1.9214743776014112e-05,-1.0806861395569327,0.29554208127870885,0.00020488468413371676
60,25.0,-0.02995960835629141,-37.474722626883626,1.0014506712995446,-0.0002936249685193306,-1.1174215873587456,0.3858948413070548,0.0003146509580974537
61,25.0,-2.833378701567062,-0.2994320595282862,1.0018285510214684,0.0680374982092467,-0.37565047026278986,0.18089619181973332,8.687418253469849e-05
62,37.0,-0.06584608984211848,-10.275460796846735,1.0467741203196337,-6.555194595700661e-05,-1.0273421291409344,0.28759157710108546,0.00015981791251818046
63,61.0,-0.13711597665866315,-2.924943833719862,1.009437587181905,-0.00011511495058433305,-0.6597531532110126,0.20890071393565632,0.0009013564581054866
64,25.0,-0.11151239832985693,-7.877705885639083,0.9944319526477341,0.0017334424675647451,-0.9806177642640459,0.2787331780040184,0.00028006188276547727
65,25.0,-3.6640475749264736,-0.1970659728083637,1.0106063125195366,0.020082547219865483,-0.49997690136897344,0.16136269694181118,0.001838487768870413
66,13.0,-0.7048676135371439,-0.7717980674869365,1.0698584688715278,0.06304799294558458,-0.25960495442620024,0.18789738477355128,0.000615086231868122
67,25.0,-0.014494519101553971,-79.18007509515664,1.011265713476383,-0.006411804545014138,-1.1356140111489839,0.4602627195550465,0.0001236601938317619
68,25.0,-3.3423160921577235,-0.23362609804953305,1.006549630469851,-0.013374303425156012,-0.6430802164855494,0.11667174769551396,0.0016655481214773733
69,25.0,-0.449517942403558,-2.0144349497052283,0.9841801194114312,0.0038415700279778426,-0.6027875780522916,0.20451449711194036,0.0042462108610925335
70,49.0,-1.3570104987219445,-0.6130294747684619,1.029475797420222,-0.08435529575325364,-0.07379308438643717,0.19468331141056652,0.011343801437282417
71,13.0,-0.001380087772541616,-643.8280248985009,1.0045440490298985,0.001402289267430044,-1.1877902825861983,0.6468741646026511,3.4455564085436674e-05
72,37.0,-0.20106426964439983,-2.561454471268854,0.9191664866567504,0.020547273151816797,-0.5800096628768792,0.20502241652420006,0.0018109218383994383
73,25.0,-0.29447804725938,-2.8383165577027936,1.044812048616061,0.0486665303593951,-0.6397031545244456,0.2306430287583617,0.0016252705187543058
74,25.0,-0.2774292552984694,-2.8740424709123293,0.9810930703462432,-0.0014670144985438648,-0.6462276166984982,0.2336059040017138,0.0002882737991739772
75,25.0,-6.302757569536399,-0.0945775237589297,1.0167649732671626,0.06690586708071254,-0.4331486094560706,0.16622694952851447,0.002194708815933277
76,25.0,-0.3814965186296877,-2.240211900076363,1.008440822271611,-0.0050472331004457445,-0.6348105208955492,0.2273898600776067,0.0016442915069770114
77,25.0,-0.008647615906165251,-135.28042482770843,0.9598164232267157,0.0006881678925133569,-1.169670428432087,0.504413604513491,-0.00017898522534451068
78,25.0,-0.01208750154501792,-96.26114003171593,1.0500792728181518,-0.0013984484030329731,-1.1508049597885812,0.4744960122096782,0.00021785207185607213
79,25.0,-0.06987912167539023,-11.713736747877173,0.9115614753860546,0.004976321301695237,-1.0644970318135751,0.2900867127237471,-0.00013864932194449973
80,49.0,-0.4478499398445053,-1.8576957406331158,1.0105537610369468,0.008792917924276287,-0.503756510922253,0.21595941835129726,-0.0005291533711268248
81,25.0,-5.54832819961043,-0.07127065832162072,0.9642159465282099,0.03886314313327223,-0.3500611323768972,0.17665629354715598,0.028937137164325742
82,37.0,-0.001270404297389005,-295.86441546717236,1.0382318206471552,0.000867744263308096,-1.1996172826245495,0.5896713701208995,-4.2294322488538103e-05
83,25.0,-0.005726357590708275,-218.66693003390134,1.0589381741461088,0.0016559595038176352,-1.1733752456434918,0.554026001580491,8.398504055248725e-05
84,37.0,-2.4177186030051323,-0.09436298550085254,1.0487231096115612,-0.0868574263514002,-0.43901388288316,0.18903163227794942,0.027081301687105735
85,25.0,-0.17392885625866783,-5.45667393273808,1.0506636840353138,-0.01539353543293312,-0.8048348230165132,0.2628204815540124,-0.0013914665265638004
86,25.0,-0.024558194556622226,-31.561703348036033,0.9793539139423151,-0.000277753541052257,-1.1509325869809035,0.37098298402763935,0.00027408094933763287
87,25.0,-3.255821837676087,-0.22844572512086647,1.049943078836512,-0.0263172932055885,-0.43139394073752424,0.1592616245926735,-0.00011243867636916541
88,25.0,-0.0013125135133476018,-384.0205637277709,1.0104569333661222,-0.0028591472025360845,-1.2019494480133244,0.6277233232022205,1.5094866568969219e-05
89,37.0,-0.12194457845574158,-3.455680973566877,1.0430876435465741,0.004226657609113841,-0.5514507927218331,0.24793035878749348,0.001949359271706335
90,13.0,-0.14523574388200955,-5.155995243351247,1.016417709310966,0.029567674233713204,-0.7912371110294285,0.2544281455084607,-0.0011714032664502834
91,37.0,-0.4038117454498866,-0.6754215499152536,1.050521506430175,-0.060650957919583956,-0.14790165300508695,0.19867285711834745,0.020552981163834583
92,25.0,-0.10828933708715027,-8.20853753035156,0.9862209864743402,-0.000501036114755131,-0.9924183216294571,0.287406487049709,0.0002589436419995184
93,49.0,-0.2015493855403696,-4.2789973504603696,1.0320801674880298,-0.02258802730247645,-0.7976713372393585,0.2729858481363606,0.0005236128799052895
94,25.0,-0.09485962924973923,-9.14754069061824,0.9798298476956007,0.008859962357597062,-0.9915535335021621,0.3007840544481946,0.0007164011164191375
95,25.0,-0.20071721635400408,-4.311022833211416,0.9768821067069549,0.001665121493086556,-0.8089994133373639,0.25589637641640467,0.001138518392209933
96,25.0,-2.2119967597446974,-0.3162405260907457,1.0092893602636694,-0.010624752438166822,-0.1556729498652154,0.22823394674254951,0.00184230461163493
97,25.0,-0.04156808095159037,-25.15689175369252,0.9750968426119285,0.00035833549863195207,-1.0932083676281876,0.35620858853108023,-0.00020300196823766899
98,25.0,-3.1218565983625854,-0.25885653053091473,0.9899521196367793,-0.07957281967781855,-0.36301365561115695,0.17854835181799977,0.00011723587742706782
99,25.0,-0.2882163091754484,-3.273040574082546,0.9363705938043825,0.012206788854441406,-0.6476735163487595,0.22832049613664288,0.0016750689186115554
