ts_index,periodicity,trend_score,seasonality_score,nonlinearity,skew,kurtosis,hurst,lyapunov
13,119.0,-0.7737417095650687,-0.8984135276606953,0.9245603518715271,0.007978793602550898,-0.6618497312880609,0.35009484784186934,-2.4033195777983328e-05
14,35.0,-0.023539270570730464,-22.66212424413504,0.2424255713421583,0.09661292602321644,-1.0068685482251534,0.4166844367882749,0.003290839466247577
15,35.0,-0.08717878257802258,-5.857248978113692,0.31299854223646467,0.7588776959727089,2.1935565484421504,0.42082949192133556,0.0047215995788574385
16,313.0,-0.488625125315854,-1.671505673219909,0.6544312796840399,0.4379997684299949,0.39516044971945785,0.44295093401884394,-0.0007475277666412032
17,119.0,-0.9770095056793902,-0.6234082441259858,0.904820226801115,0.012575014475902506,-0.6302492110032407,0.29076417576214014,-0.0004928657150727124
18,317.0,-0.011798126578701273,-38.03683846290624,0.12325618376010268,0.16589197541525644,-0.5069481823311763,0.4013756062145471,-0.00014535753780038226
19,189.0,-14.21889290737757,-0.057922381325572925,1.0653596649705257,-0.048838577864148934,-1.2644366974020431,0.23512184690335095,-0.0004187362235886721
20,235.0,-123.49918593094095,0.008517656174219734,1.0278914584154275,-0.00409466051833902,-1.4638109430130617,0.39883809149169636,-0.002834541819378396
21,135.0,-0.03746615909143469,-24.65500369157363,0.7465653115348218,0.05793161614981996,-1.0906228496921804,-0.1614949391748711,0.0004203366157703267
22,105.0,-0.7673984456156446,-1.1419246436358947,0.87200001635553,0.12851471527721445,-0.5290129446187932,0.3666903732683907,-0.0009575705262710827
23,235.0,-3.48860419365685,-0.08519606346966335,0.972829684631719,0.025850822404696886,-0.9341460820660203,0.34984272306465447,0.0007100047738636961
24,157.0,-0.21408905471324302,-2.579150586211685,0.8692510216179872,0.035856454402816804,-0.7440604456459146,0.43177706600610943,0.005298644888634494
25,105.0,-0.05803830660478004,-13.476957083257584,0.5239881911725826,0.09170847297096554,-0.9678770905156897,0.4314498433941843,0.0008998401942279607
26,235.0,-5.085246366020547,-0.05362972135436306,1.028600320334264,-0.002015611314343067,-1.0602641437913156,0.39187112556434195,0.00016501810690391488
27,105.0,-0.15690540804021436,-5.4215908002382305,1.0042657597651834,0.10656669784618238,-0.8560004628428324,0.4115526098654206,-0.00022799917247154795
28,35.0,-0.007493563856075802,-45.08618437567374,0.43548243891823357,0.13823160350783326,-1.0453974634393002,0.5215958770745281,0.0003954826092685022
29,105.0,-1.5240851424235506,-0.5605114402069638,0.8567094657671657,0.299347953449514,0.41888597853012577,0.3506666093843815,-0.000917010541743049
30,193.0,-0.08337055756080258,-10.557712113196349,0.9774075627098727,0.09453567446692532,-1.01711123197043,0.5136214604061033,-0.00048180851138335083
31,35.0,-0.09047811171732056,-5.650270178284886,0.06812503243016844,0.7904495028303511,2.348878812940373,0.4614235024203656,0.004445969043011322
32,35.0,-0.08975102180570804,-5.719776087785713,0.019442030788013622,0.7756939173393913,2.4763696660710224,0.4709961307465696,0.0006456053330120534
33,35.0,-0.02361458124478588,-22.891008861927702,0.042360576769419074,0.10713095309612258,-1.0114348961984885,0.5325766748746222,-0.00042911588718891867
34,35.0,-0.08695855335966707,-4.799254892782426,0.4304243533285384,0.701906569628796,2.142392977856507,0.3836944487646982,0.0031562733810498156
35,137.0,-1.0374368490019101,-0.6989490579362201,0.7230955034094049,0.26223600484192056,-0.03795187701581337,0.2978365937294881,-0.0042221693611431445
36,35.0,-0.08924813184363867,-5.7579917162113805,0.05102512162860817,0.7799595399091317,2.485443206212808,0.3108337273317148,-0.00244735072795729
37,133.0,-0.030081294486337784,-22.14346423292162,0.39511347578757255,0.07165341263143722,-1.0620790680755292,0.496690368346696,-9.823891683987719e-05
38,157.0,-2.4235623979663523,-0.1827766448548518,0.9072187829318362,0.14526008170629187,-0.12208951245532784,0.39272600161129656,-0.001148586486493324
39,157.0,-59.22501401438324,0.006716877978853564,1.0060599409054418,-0.002524928581193511,-1.4356203282210895,0.3582859492319351,0.00033243966940513936
40,189.0,-0.816477345732493,-1.1568685523637985,1.048899903844982,0.12268169363288864,-0.5652068118992251,0.43470186176403625,-6.517602141780194e-05
41,229.0,-0.4026559100536744,-1.023036305130983,0.871534314841113,0.142677796057954,-0.19853032185766928,0.4181465294141361,-0.0008237954024429347
42,143.0,-0.12692752690179243,-5.946512926631067,0.7811239026971935,0.0921595050406006,-0.8976471200299518,0.4026076266028444,-0.0016359702437924988
43,105.0,-0.37891675197669006,-2.2805967026911365,0.8791540234686184,0.12510376457351255,-0.6198762668143663,0.38985370417456705,0.0016048283256413726
44,191.0,-0.30122419439263215,-3.028592980423123,0.9868452798975103,0.13561770948958207,-0.7790982410576683,0.4516130003290641,0.0009847642456898235
45,29.0,-0.00928427462407666,-35.52065376586781,0.5239109177707078,0.16510181861269171,-0.5661532838248315,0.5345875935101767,-0.00021778784785025284
46,23.0,-0.010057316765767155,-32.574535323064445,0.6020522242949015,0.09748716639657214,-1.0275841416611329,0.45936934507997396,0.0011818052315319552
47,23.0,-0.026882982911748732,-12.044445005413246,0.3569642628592713,0.4197879095879695,0.6475171633614711,0.45862653246516166,0.0032927911312169208
48,157.0,-14.603658442992257,0.001248875335040811,1.0272741375314334,-0.0009989594087957162,-1.2221332802459177,0.31883750452197573,-0.0021645868364011194
49,119.0,-8.357944738739706,-0.05899770258243309,0.948020514122805,0.02332103576450436,-1.1484931119386883,0.321029512988921,-0.001090185982840482
50,119.0,-0.8671366290608493,-0.7584845034762686,0.9495896376725975,-0.002525685112764434,-0.5929253386017095,0.3137673575869633,0.0001641787716809429
51,235.0,-0.07776004779852763,-0.6058371212491827,0.9080895453527655,0.038217559603621665,-0.5368704781646207,0.41090121512151423,-0.00046010560627254436
52,35.0,-0.08717266214429276,-5.248130166787699,0.4971993472099117,0.6009451510475003,1.9174508864801298,0.38655504371956373,0.003700912583444774
53,65.0,-0.04294188563727119,-6.266276574853509,0.8959612874924024,0.03554085774785397,-0.5797758813853013,0.364550633415081,0.006890547473268624
54,235.0,-52.13131985105025,0.012313799994802532,1.0247789973711168,-0.010431249508765741,-1.432248812848127,0.3770133176527611,0.00017864776869968714
55,135.0,-0.12327348775924096,-6.690331200226401,0.7318976900977793,0.16245466498089087,-0.5014550864626535,0.4977299765572154,0.0008271456005680595
56,23.0,-0.006836076455393192,-48.7295760536118,0.24445993274555922,0.07361899220512094,-1.0810037816000717,0.539782528980389,0.0003165647065379921
57,119.0,-5.747258973957002,-0.056155960366419455,0.9528435537284706,-0.012284118307149981,-0.9717755788408109,0.28772478653558176,-0.0004173114381984739
58,9.0,-0.04540339746011712,-7.167085151690387,0.26135668826017394,0.6285245795369406,1.5772562756508854,0.39634526363286043,0.0006198757366446832
59,135.0,-0.030395710009995414,-22.866245542887135,0.35554237283264417,0.15368617971505158,-0.5103050886773364,0.5302152816577526,0.0004213065997830686
60,235.0,-288.2291314906785,0.0006903035844897376,1.013660747902619,-0.008307312251829428,-1.4958920479329343,0.07016271696322379,-0.002210475368383838
61,137.0,-0.05200739392099418,-9.028766979948555,0.15656484714997926,0.3990097101576233,0.7045611949013377,0.34032726000493063,0.0016039577747639644
62,35.0,-0.08757011767093648,-5.681031126935656,0.11407076042069578,0.7805515188757026,2.5589377059111262,0.3839683959028976,0.002555533190314823
63,105.0,-0.3778745146465905,-2.368737914417172,0.9533303423697252,0.19033301912150194,-0.2678608925809436,0.4416164265363918,0.00022630609398319697
64,9.0,-0.01305262568290333,-25.81173691095871,0.4340103426361846,0.14382484007317334,-0.9246862459595016,0.44181817653622113,0.0006696081161499971
65,119.0,-12.194699743787025,-0.016726302169595808,0.9401007941413562,0.019274800795052602,-1.262533676858607,0.287235123607213,-0.0037504852069580263
66,191.0,-0.013614366946537615,-55.14182532387213,0.6373828297780914,0.0536855556206928,-1.1378628443289098,0.5690273309199562,0.0004855461450885967
67,119.0,-4.796867879232378,-0.09374760561589723,0.9135128700378615,0.03522320528054698,-0.9556648675175388,0.3123868731551243,-2.0637214666935272e-05
68,235.0,-4.773847796308429,-0.03279132437894594,1.0372594076933703,-0.0018052270665257337,-0.9578825152423085,0.3013830685356269,0.0009723684962829399
69,233.0,-0.09875361067759103,-0.4230114385809498,0.9150905969695415,0.03781827197956052,-0.46024327107104446,0.3476381381808675,-0.0005955127819020596
70,65.0,-0.06272353491955207,-5.268123813333406,0.9065810136193868,0.11564303494328745,-0.24555653618300255,0.35441969835253817,-0.0003786291653924313
71,105.0,-6.124206976005383,-0.1589214029002899,1.0515168046655652,-0.009808230635978932,-1.123913673812405,0.278337075147113,0.001222947917005404
72,119.0,-93.65504123308477,0.003367277222640963,0.98121185038034,-0.004145443287654073,-1.4926085591069878,-0.07696615457438574,-0.0038734047105069063
73,35.0,-0.024541918838322907,-21.497570258966878,0.1260373818466402,0.12846373160986654,-1.0088782603927093,0.5000661510639766,0.0014642463641221931
74,17.0,-0.05433684802778238,-6.510832310653475,0.06734970872718704,0.7138307894504865,2.1277933364309254,0.43011091456976697,0.004442499324179538
75,11.0,-0.02471361831174379,-14.307055616415523,0.2304391269478842,0.4549732063272018,1.102875811841952,0.44586503067993777,0.0030295734894062185
76,157.0,-84.6395270204552,0.006502919561561904,0.987348066404773,0.00974916588656712,-1.4241760160084662,0.3876082050922093,0.0010419827961203167
77,119.0,-82.40021495898759,0.0013960148313864051,0.9872177765049196,-0.011188898509135646,-1.445654929474836,0.30514090132266275,0.00016942726173984276
78,9.0,-0.035277158657256,-8.99603299230667,0.9446031778469764,0.0070902418989749125,-0.678785947558258,0.31600761070642,-0.001317867945941178
79,35.0,-0.026848403952801636,-12.2139814330267,0.08510493463856164,0.450160194217996,0.8650278617032714,0.5045396433593605,0.004441603177900467
80,235.0,-8.862162915176533,-0.004388052551621779,1.0170367453817928,0.0030035812909183046,-1.1537618447064328,0.3563851699024876,-0.0003203370508841797
81,235.0,-2.819597311675795,-0.09631760848094761,0.9637769331501232,0.04024935088223663,-0.7773190541570969,0.31744356953621117,0.0006817072330802892
82,105.0,-0.054492320251392945,-14.313879137450401,0.5522328818758137,0.16596008689646993,-0.40683039433312773,0.3925338527060045,-6.26086884418021e-05
83,23.0,-0.024944988432569648,-13.127211464904851,0.08310010105656992,0.4211800499661671,0.830199823739203,0.48952641418805015,0.0013723310403635318
84,137.0,-0.2918890400554781,-2.5869792237878424,0.6351325817048479,0.3136973075841483,0.21455286629606096,0.4084419695946659,-0.00048694199922534327
85,119.0,-48.283689324859715,0.0003013502842432736,0.9311004504340131,0.060236189759047716,-1.2738943447087068,0.23926487132455118,-0.0018372875759742697
86,35.0,-0.006685697471691121,-50.66367891747247,0.10887094102494385,0.08313930205043418,-1.0840692887315981,0.5225469966695743,-0.00041137937332591485
87,1.0,1.0,0.0,0.02481516941254895,0.431457992637322,0.9162969387800621,0.5315531333871738,0.0011531047211817119
88,21.0,-0.007475091612099138,-48.38938403028018,0.205143773749596,0.15142316790650348,-0.529388585208971,0.5757861776737968,0.0002549731988396887
89,119.0,-7.77614799777553,-0.06389701648309187,0.9744610327977014,-0.0034375030717644886,-1.1400507120976917,0.3377288011087812,-0.00015941113869459534
90,43.0,-0.002805359178544631,-128.45907023521175,0.6087652814416045,0.08587105648505006,-1.1356586027983488,0.5909537396651489,0.00020438822070557378
91,157.0,-2.6835997800028975,-0.19697126861566838,0.909405459995937,0.14765730283298514,-0.23999961448700402,0.4176634270361399,-0.003308067346799334
92,235.0,-0.08318030431329437,0.020471941934577464,0.9242861102211966,0.09302312449121136,-0.9616780521747947,0.3814960059544805,0.004055731789359641
93,115.0,-0.51847503912935,-0.9156456560662365,0.5671769560747238,0.534153468977952,1.5771094581560883,0.36463923994580866,0.002450789524111366
94,135.0,-8.018365313659041,-0.11677098001415054,0.9448238990874985,-0.04450531374711294,-1.2125930119931454,0.24534947779257352,-0.0010693584874344405
95,235.0,-37.51548408107953,0.0168061699238381,1.0150618144948627,-0.001645973428393774,-1.4110429413031451,0.3900954547959483,0.0001595735088767624
96,35.0,-0.03395561627616317,-14.079778783319272,0.9112956046674999,0.006102474101174722,-0.8413418251518219,0.38170311508871935,-0.0017913990710157353
97,9.0,-0.05513698865239158,-5.763099540388026,0.4490951058645269,0.6071154719998705,1.933291691408213,0.3963366642846217,0.007738944143056496
98,157.0,-1.9768552769186214,-0.19328221733485074,1.0225206654486525,0.012270532962152107,-0.5330260820317734,0.2925722866677802,-0.006382175713531053
99,105.0,-0.28606160498573585,-2.345473564819093,0.596438070068449,0.4421875520450402,1.0677172866850162,0.40009792929574206,0.0019438895307759482
