ts_index,bias,mad,mape,mse,sae,f1,recall,model_name
0,0.09410463185136539,74.7115825258871,3.651910123453966,9392.992346422547,125515.45864349032,0.6842105263157895,1.0,naive_predictor
1,3.3461804559323167,254.91380275260204,0.33828626058872546,104453.4701463356,428255.1886243714,0.5555555555555556,0.7142857142857143,naive_predictor
2,-0.9770439441360752,99.66798313336703,2.437168558069564,16860.89502998272,167442.2116640566,0.6875000000000001,1.0,naive_predictor
3,-0.5021167806208795,445.72048471185497,1.5604528181579205,321881.48326436407,748810.4143159164,0.5161290322580646,0.6666666666666666,naive_predictor
4,0.021854667405135315,18.988096682700192,2.4069300725842524,582.7738236558754,31900.002426936324,0.6666666666666666,1.0,naive_predictor
5,-1.811001780405325,181.11400690065915,0.46197097559777106,52460.78776068346,304271.5315931074,0.6666666666666666,1.0,naive_predictor
6,-0.9474701447710399,41.52037867355159,0.20382391896542398,2586.1994211041188,69754.23617156668,0.6666666666666666,1.0,naive_predictor
7,0.0516561223549648,172.99339480798568,2.211213417359665,47186.55186286764,290628.90327741596,0.4444444444444444,0.5714285714285714,naive_predictor
8,0.36591434578810095,263.90351186302763,2.1433154869840116,112219.14092934057,443357.8999298864,0.5714285714285714,0.8,naive_predictor
9,3.1598510751337736,135.42799490528742,0.2541922385718485,28512.44751452121,227519.03144088286,0.6666666666666666,1.0,naive_predictor
10,0.2944662324605244,248.4779322569588,2.53204109120451,99977.41864955815,417442.9261916908,0.6666666666666666,1.0,naive_predictor
11,3.4195239347450537,347.0473642614559,0.5500053212702801,227569.25397782237,583039.571959246,0.65,0.9285714285714286,naive_predictor
12,3.29579176342037,275.4973113032284,0.4031170806753653,153443.8187009879,462835.4829894237,0.6521739130434783,0.9375,naive_predictor
13,2.230624282982286,183.7346419615027,0.43564061636548235,55807.43332010004,308674.1984953245,0.6666666666666666,1.0,naive_predictor
14,-1.920822307318878,151.31792483366374,0.5749548467151124,39539.40208007311,254214.11372055506,0.6111111111111112,0.8461538461538461,naive_predictor
15,-2.911687131706014,77.63656496033686,0.3296259331482318,10056.5836991922,130429.42913336592,0.6666666666666666,1.0,naive_predictor
16,1.2868327701300222,318.6926102261907,1.3042763124844772,175733.3005553573,535403.5851800004,0.631578947368421,0.8571428571428571,naive_predictor
17,2.1549762261443397,397.62963909190177,0.669884636672067,274013.6607764303,668017.793674395,0.6666666666666666,1.0,naive_predictor
18,0.09679427657354714,92.2862766435893,2.180497203183288,17190.095261681778,155040.94476123003,0.6666666666666666,1.0,naive_predictor
19,0.27125653368964675,285.7371558403917,2.449606102015976,146272.8751810627,480038.4218118581,0.6666666666666666,1.0,naive_predictor
20,2.2144658311758185,156.8643190973898,0.3202471385234744,39081.50534222775,263532.0560836149,0.625,1.0,naive_predictor
21,-0.7419843995718912,219.88730954231895,1.2946672761249698,74892.18864328461,369410.6800310958,0.6666666666666666,1.0,naive_predictor
22,0.006232343161294086,38.76065754993395,3.056372197427738,2625.680394659421,65117.90468388904,0.5789473684210527,0.7333333333333333,naive_predictor
23,3.1004381898533158,82.38958238568037,0.1258794389728721,12179.712566315555,138414.49840794303,0.6428571428571429,0.9,naive_predictor
24,3.248370466940204,239.95606511736494,0.33453304826085717,90822.07990616081,403126.1893971731,0.6666666666666666,1.0,naive_predictor
25,-2.7966487317377773,173.43527466336002,0.2478769096717526,48089.12488722826,291371.2614344448,0.6666666666666666,1.0,naive_predictor
26,0.06521781510833506,64.52634879680616,1.8357242509930243,6587.504472181869,108404.26597863434,0.6666666666666666,1.0,naive_predictor
27,0.06713483476716335,76.52279235299689,4.5721565586374044,10331.3236407931,128558.29115303476,0.5365853658536585,0.7333333333333333,naive_predictor
28,3.144531235685915,116.37538779734949,0.47463260418059483,22386.350937729138,195510.65149954715,0.6666666666666666,1.0,naive_predictor
29,0.1872629944353836,204.12103395737233,2.323292680235453,79518.98840781351,342923.3370483855,0.6666666666666666,1.0,naive_predictor
30,1.2199527365842917,208.03035011940105,2.7600619280011416,70637.96811093105,349490.98820059374,0.6666666666666667,0.9,naive_predictor
31,0.03442290906115385,34.17866097842575,4.9382049139662705,1922.786363482055,57420.15044375526,0.7000000000000001,1.0,naive_predictor
32,-1.7943466953112135,189.93017566870378,0.39574331458879836,50600.10215520113,319082.69512342237,0.6666666666666666,1.0,naive_predictor
33,0.028087635608471655,26.982866796762252,3.0022639018289143,1157.870406924279,45331.216218560585,0.6666666666666666,1.0,naive_predictor
34,2.1585435025941226,143.87418571815593,0.2851597604693095,36672.82012750173,241708.63200650198,0.6666666666666666,1.0,naive_predictor
35,0.20172315303049151,170.28249856193048,2.9895674798100513,41548.59997315412,286074.5975840432,0.6666666666666666,1.0,naive_predictor
36,0.030706528878708502,57.841001223787025,3.054431740144158,6040.618137722679,97172.8820559622,0.7142857142857143,1.0,naive_predictor
37,3.1937293928353294,184.6655260767691,0.28557307731975085,61008.988199437474,310238.0838089721,0.6666666666666666,1.0,naive_predictor
38,-1.8820366537032913,124.79342300498429,0.41451132469774693,22767.15924987642,209652.9506483736,0.6666666666666666,1.0,naive_predictor
39,-0.6163213281317498,298.08592237872347,1.0297602664079981,147042.5541497504,500784.34959625546,0.6666666666666666,1.0,naive_predictor
40,-2.9708473122282273,31.288774874146718,0.03897366332179056,1819.3279560656224,52565.141788566485,0.6666666666666666,1.0,naive_predictor
41,3.2427648485449194,228.2784627021587,0.6147060603241528,86227.78239150014,383507.8173396266,0.6666666666666666,1.0,naive_predictor
42,3.1478321171061463,181.2135588174542,0.24683133986129704,47883.0945998175,304438.77881332306,0.7499999999999999,1.0,naive_predictor
43,1.2506796150655228,199.7936262127841,1.1446026202450839,56608.71824641069,335653.29203747725,0.6666666666666666,1.0,naive_predictor
44,-1.735498923784369,216.797442766713,0.6403240288927567,72858.39943356396,364219.70384807786,0.6666666666666666,1.0,naive_predictor
45,-1.835328222913577,158.61387376636605,0.657414002735438,42168.820263355956,266471.307927495,0.6666666666666666,1.0,naive_predictor
46,0.057003714777032186,49.449501925875154,2.591058812038513,3922.1662054782723,83075.16323547026,0.6666666666666666,1.0,naive_predictor
47,-1.8054455043531024,163.08305635450168,0.5965871084255316,41455.6374434636,273979.5346755628,0.6153846153846153,1.0,naive_predictor
48,-2.5694574204814207,359.35966048313344,0.8848005692453234,206642.17083538923,603724.2296116642,0.6666666666666666,1.0,naive_predictor
49,1.1583161318776347,194.01003713497778,0.7058609300526395,73549.81627257795,325936.8623867627,0.6666666666666666,1.0,naive_predictor
50,3.1437035835600073,154.2418141103638,0.2769497734117017,40151.161241690395,259126.2477054112,0.6808510638297872,1.0,naive_predictor
51,0.057653382805554376,65.87067486926072,1.5508031288724828,7780.048632924474,110662.73378035802,0.6666666666666666,1.0,naive_predictor
52,-0.9690794831706532,45.909976481788526,0.2594648029977075,3622.1001479900574,77128.76048940473,0.5641025641025641,0.7333333333333333,naive_predictor
53,-0.9099979205404164,70.56027704496503,0.46256638440049686,7962.311374992917,118541.26543554127,0.6666666666666666,1.0,naive_predictor
54,0.09277984681586963,111.64501037431286,6.381540484765187,22793.02123743853,187563.6174288456,0.5909090909090908,0.8125,naive_predictor
55,-0.7465617356578499,386.73709915127995,2.19742968994258,261673.42518414324,649718.3265741504,0.6666666666666666,1.0,naive_predictor
56,-0.9770611784696289,36.731068942140006,0.20794757895668134,2354.6705423525377,61708.195822795205,0.6666666666666666,1.0,naive_predictor
57,0.06079816751747279,56.853474396448355,2.000866919127203,5463.358718230634,95513.83698603323,0.6666666666666666,1.0,naive_predictor
58,2.32229817537341,260.7859597281694,0.7355467529723082,112863.75371596534,438120.4123433246,0.5945945945945945,0.8461538461538461,naive_predictor
59,-2.8238515587289728,193.13344993689094,0.26057867324131895,74282.27484545374,324464.1958939768,0.6666666666666666,1.0,naive_predictor
60,3.0936037844092708,89.70545258477233,0.204879715925434,13069.201043087827,150705.1603424175,0.6666666666666666,1.0,naive_predictor
61,0.3350134687285056,232.52476425206598,2.2301985580711934,83432.01218459227,390641.60394347087,0.6666666666666666,1.0,naive_predictor
62,-1.8352503142799048,128.2450271912413,0.27955344527450365,24696.681566785905,215451.6456812854,0.6666666666666666,1.0,naive_predictor
63,2.2421054140036714,224.56504799496886,0.5547306669559651,96602.32977450581,377269.2806315477,0.6666666666666666,1.0,naive_predictor
64,-1.8754971915183183,134.3984324808784,0.39842797794551027,26876.350284906715,225789.36656787572,0.6666666666666666,1.0,naive_predictor
65,0.1348327292577523,192.69739674685798,3.2137837367022164,63008.74122648419,323731.6265347214,0.6666666666666666,1.0,naive_predictor
66,0.5194074975049747,308.007180221868,1.6256024112858403,155431.6060124058,517452.0627727382,0.6666666666666666,1.0,naive_predictor
67,3.0642601632475968,73.01514538644545,0.22283929243795372,8984.482004696263,122665.44424922837,0.6470588235294118,0.8461538461538461,naive_predictor
68,0.21577300279822442,342.76390316304173,2.5660095157208658,175488.32649367806,575843.3573139101,0.6666666666666666,1.0,naive_predictor
69,-1.66018081236983,270.9936352379855,0.5759555773373914,108206.46674342155,455269.3071998156,0.6666666666666666,1.0,naive_predictor
70,1.2544175964116757,316.8176772266139,1.2217410185805027,188677.80875348666,532253.6977407114,0.6222222222222222,0.875,naive_predictor
71,3.0229109222161985,31.50572618970935,0.0686872158715921,1596.7353364079563,52929.61999871171,0.5714285714285714,0.75,naive_predictor
72,2.3750741481585367,320.8556636268832,1.2026241535853814,200447.36071777213,539037.5148931638,0.6666666666666666,1.0,naive_predictor
73,-0.8756632357337869,135.45376042457033,0.5488202257252499,33221.17677804546,227562.31751327816,0.6857142857142856,1.0,naive_predictor
74,-1.8716438333164078,289.6437869059306,82.59878587656719,155310.7701540059,486601.56200196344,0.6190476190476191,0.8666666666666667,naive_predictor
75,0.2530598312287396,349.43705231939833,3.9363501067113735,198645.99354374656,587054.2478965892,0.5454545454545454,0.75,naive_predictor
76,-0.8799908830051114,138.5434370894798,0.5365613460443213,34692.17753127345,232752.97431032604,0.6666666666666666,1.0,naive_predictor
77,3.0555548413278237,58.65604220333433,0.12867359328112704,5873.615625804499,98542.15090160168,0.6666666666666666,1.0,naive_predictor
78,3.0701470748136765,64.62539340130147,0.3919244661787409,7274.358682794635,108570.66091418646,0.6666666666666666,1.0,naive_predictor
79,-2.7123389670243756,220.1018587684336,0.27276547002255347,83572.21441925474,369771.12273096846,0.6428571428571429,1.0,naive_predictor
80,-1.6058657484328351,360.8305140228267,2.9012897485076294,203910.77084260908,606195.2635583489,0.4,1.0,naive_predictor
81,0.05870102605767593,138.46767783451563,5.745779483618531,33694.34439602916,232625.69876198625,0.5714285714285714,0.7142857142857143,naive_predictor
82,-2.9592620367268823,33.43352003606729,0.04333307904640609,2113.5878457530353,56168.313660593056,0.6666666666666666,1.0,naive_predictor
83,2.0179959892895636,32.30121663210965,0.08857324578705278,1841.208638048726,54266.04394194421,0.6818181818181818,0.9375,naive_predictor
84,0.21239054236890625,223.1304395531156,3.2750759660056943,81374.74977234907,374859.1384492342,0.6666666666666666,1.0,naive_predictor
85,2.2362536107087805,205.18786367069026,0.35476237664419713,76955.82605468658,344715.6109667596,0.6046511627906976,0.8666666666666667,naive_predictor
86,-0.9569653243439349,37.442998579534745,0.18537981172412082,2769.5216153224183,62904.23761361837,0.6666666666666666,1.0,naive_predictor
87,0.06306748128487387,59.59609724879702,1.786968189781644,6302.9076716147965,100121.443377979,0.6666666666666666,1.0,naive_predictor
88,-2.9894407860520307,38.69431124365457,0.05611175837780968,2501.70890726191,65006.44288933967,0.5,0.7142857142857143,naive_predictor
89,3.5331335688056025,336.4453563300134,0.6050467130062405,178539.18688767843,565228.1986344225,0.5882352941176471,0.8333333333333334,naive_predictor
90,-2.847115680198054,378.97081864449734,0.6341442596829344,238747.0289708646,636670.9753227555,0.5384615384615384,0.7777777777777778,naive_predictor
91,1.306061081313442,263.75220316024803,1.0694809145646764,130821.55284418484,443103.70130921673,0.6666666666666666,1.0,naive_predictor
92,-2.770814174134654,188.46492813102267,0.5262619808961654,50603.85260065948,316621.0792601181,0.6666666666666666,1.0,naive_predictor
